Alternative New Code,D365 Name,Serial Required
2070042470,"RIVETER, 3 - 5mm, ECLIPSE",no
2070037290,"SCREWDRIVER, 10 X 250mm, STANLEY",no
2070037300,"SCREWDRIVER, TYRE VALVE, 156232, CORE REMA",no
2070042480,"SILCONE GUN, HEAVY DUTY, SILGUN-PRO, SVENIC",no
2050035380,"TYRE INFLATOR, INCL. GAUGE, 3 FUNCTION",no
2070043930,"WIRE CUTTER, SELF ADJUSTING, CWS1, CRESCENT",no
2070042490,"SCISSORS, INDUSTRIAL, 200mm, SNIPS",no
2070039880,"TORQUE MULTIPL, 5500Nm, 1/2"" IN X 1.5"" OUT, TM-55W,HIGHREACH",no
2070042500,"MECHANICS LOW CREEPER, 62016112, TENG TOOLS",no
1120002020,"RULER, STAINLESS STEEL, 500 X 23.7MM, KING TONY",no
1120002030,"RULER, STAINLESS STEEL, 500 X 28.5MM, KING TONY",no
1120002040,"RULER, STAINLESS STEEL, 1000 X 35MM, KING TONY",no
2070042510,"CARPENTERS SQUARE, RAFTER, 600 X 400MM, STANLEY",no
2070042520,"COMBINATION SQUARE, HEAVY-DUTY, 300MM, ECLIPSE",no
2070043940,"VERNIER CALIPER, 300MM X 0.05MM, MITUTOYO",no
2070034240,"BURR KIT, TUNGSTEN CARBIDE, 1/4'', 10 PIECE,26005694, PFERD",no
1050002130,"BIT DRILL SET, HSS, 25 PIECE, 1-13 X 0.5MM, D102SM3, SUTTON",no
1050001150,"BIT DRILL SET, HSS, 29 PIECE, D102S3, SUTTON",no
2070042530,"DRILL VICE, PRESS UNIGRIP, 200MM, DAWN",no
2070033630,"ENGINEERS VICE, CAST IRON, OFFSET, 150MM, DAWN",no
2070043950,"PANEL BEATER SET, HYDRAULIC, 10T, PORTA POWER",no
1050006600,"TOOLHOLDER, THREAD, EXT, 12 7/8"" DI22, MASHOL28V901, ISCAR",no
1050006610,"TOOLHOLDER, THREAD, INT, 12 7/8"" DI22, MASHOL28V902, ISCAR",no
2070042540,"GREASE GUN, CORDLESS, 2-SPEED, 2646-20, MILWAUKEE",no
2070034510,"CHISEL SET, KEN5057160K, KENNEDY",no
1050004160,"HACKSAW BLADES, KEN0402750K",no
2070037010,"HACKSAW, YMT5380430K",no
2070043960,"HAMMER DRILL, COMBI, 230, 2132227, TE60, HILTI",no
2050035390,"PIPE GRIP, KEN5883140K",no
2070036640,"PLIERS, 150MM, KEN5583520K",no
2070036650,"PLIERS, ADJUSTABLE, SEN5584660K",no
2070036660,"PLIERS, LONG NOSE, 150MM, SEN5584210K",no
2070036900,"PUNCH SET, KEN5182100K",no
2070037310,"SCREWDRIVER SET, SEN5729100K",no
2070038930,"SPANNER SET, 6- 32MM, KEN58222910K",no
2070038940,"SPANNER, ADJUSTABLE, 150MM, SEN5014360K",no
2070038950,"SPANNER, ADJUSTABLE, 450MM, YMT5013180K",no
2070043970,"SPIKE, KEN5051260K",no
2070039810,"TOOLBOX, SEN5940240K",no
2070043980,"WIRE CUTTER, 150MM, KEN5167970K",no
2070035660,"COPPER HAMMER, PINNED STEEL, FIBRE GLASS HANDLE, 14LB, MUMME",no
2070035670,"COPPER HAMMER, PINNED STEEL, FIBRE GLASS HANDLE, 4LB, MUMME",no
2070035680,"COMBIHAMMER, TE 50-AVR, 230 V, HILTI",no
2070037020,"SAWZALL, CORDED, 12 AMP, W/CASE, MILWAUKEE",no
1050004020,"SAWZALL BLADE, AX, 12X5 TPI",no
2070035280,"GRINDER, STRAIGHT, 6"", 15 A, MILWAUKEE",no
2070037730,"IMPACT ADAPTER, 3/4""-1/2""",no
2050035400,"REACTION ARM, TORQUE MULTIPLIER",no
2070040910,"DRIVE RATCHET, HANDLE, 3/4""",no
2070040920,"DRIVE RATCHET, 20 TOOTH, 1/2""",no
2070040930,"DRIVE RATCHET, 20 TOOTH, 3/8""",no
2070040940,"WRENCH, TORQUE, 1000 FT, 1"" DRIVE",no
2070043990,"UNIVERSAL JOINT, 2 11/32""",no
2050025570,"CUTTER ADJUSTMENT SHIM, Ø140mm X Ø 103mm X 0,60mm",no
2050025580,"Calço de ajuste para cortadores, Ø140mm X Ø 103mm X 0,55mm",no
2050025590,"CUTTER ADJUSTMENT SHIM, Ø140mm X Ø 103mm X 0,50mm",no
2050025600,"CUTTER ADJUSTMENT SHIM, Ø140mm X Ø 103mm X 0,45mm",no
2050025610,"CUTTER ADJUSTMENT SHIM, Ø140mm X Ø103mm X 0,35mm",no
2050025620,"CUTTER ADJUSTMENT SHIM, Ø140mm X Ø103mm X 0,40mm",no
2050025630,"CUTTER ADJUSTMENT SHIM, Ø140mm X Ø103mm X 0,30mm",no
2050025640,"CUTTER ADJUSTMENT SHIM, Ø140mm X Ø103mm X 0,25mm",no
2050025650,"CUTTER ADJUSTMENT SHIM, Ø140mm X Ø103mm X 0,20mm",no
2050025660,"CUTTER ADJUSTMENT SHIM, Ø140mm X Ø103mm X 0,15mm",no
2070040950,"IMPACT WRENCH, HIGH TORQUE, M18ONEFHIWF1-0, MILWAUKEE",no
2070037740,"IMPACT ADAPTOR, MALE 1"" X FEMALE 1 1/2"", BRITO",no
2070036260,"MICROMETER, EXTERNAL, 25-50mm",no
2070036270,"MICROMETER, EXTERNAL, 50-75mm",no
2070036280,"MICROMETER, EXTERNAL, 150-175mm",no
2070036290,"MICROMETER, INTERNAL, 50-300mm",no
2070044000,"VERNIER, HEIGHT GUAGE, 200mm",no
2070036300,"MICROMETER, DEPTH, 25-50MM",no
2070038280,"SOCKET SET, METRIC, STD, 24 PIECE, 6mm-22mm",no
2070036020,"LADDER, FIBREGLASS, 7.3M",no
2050027910,"STRONG ARM, SLIDING T-HANDLE, 550MM, 1"" DRIVE",no
2070034520,"CHISEL, FLAT, TE-YX FM 70",no
2070041580,"EXTENTION, STRONG ARM, 330MM, 1"" DRIVE",no
1090003260,"RATCHET, REVERSIBLE, 1/2""",no
2070035840,"IMPACT GUN, HIGH TORQUE, 1/2""",no
2070039980,"LINOLEUM KNIFE, 6"", STANLEY",no
2070037750,"IMPACT SOCKET, HEX, 1/2"" x 5/16""",no
2070037760,"IMPACT SOCKET, HEX, 23mm",no
2070037770,"IMPACT SOCKET, HEX, 25mm",no
2070037780,"IMPACT SOCKET, HEX,  5/8""",no
2070037790,"IMPACT SOCKET, HEX,  7/8""",no
2050035410,"ARTICULATED HANDLE, 1/2""",no
2070036030,"LADDER, FIBERGLASS, EXTENSION TYP, 20 FT, WERNER",no
2070014140,"SCREW SET, SELF TAPPING, ASSORTMENT KIT, 1680 PCS, 3.5MM - 6",no
2070034030,"ALLEN KEY, 36MM",no
2070037320,"FLAT DRIVER, Ø6MM X 250MM, INGCO",no
2070042550,"CROSS DRIVER, Ø8MM X 200MM, INGCO",no
2070042560,"CROSS DRIVER, Ø8MM X 150MM, INGCO",no
2070042570,"MAZO, 2KG, INGCO",no
2070040960,"STILLSON KEY, 24"", INGCO",no
2070040970,"STILLSON KEY, 18"", INGCO",no
2070042580,"MAZO, 1KG, INGCO",no
2070040980,"STILLSON KEY, 14"", INGCO",no
2070044010,"PRESSURE CLAMP, INGCO",no
2070044020,"PINZA DE CORTE, INGCO",no
2070036330,"ELECTRICIAN CLAMP, INGCO",no
2070035690,"MAZO, HAMMER, 12LB, INGCO",no
2070035700,"NAIL HAMMER, 4.5KG, INGCO",no
2070035710,"NAIL HAMMER, 2.2KG, INGCO",no
2070037030,"BOW WITH BLADE, 300MM, 12 "", INGCO",no
2070037040,"BOW WITH SAW, TRP HANDLE, 300MM, 12"", INGCO",no
2070040990,"COMBINATION WRENCH, Ø14MM X 183MM, INGCO",no
2070041000,"COMBINATION WRENCH, Ø12MM X 161MM, INGCO",no
2070041010,"COMBINATION WRENCH, Ø17MM X 211MM, INGCO",no
2070041020,"COMBINATION WRENCH, Ø19MM X 231MM, INGCO",no
2070038290,"ALLEN WRENCH SET Ø2MM-8MM, 8PCS, INGCO",no
2070042590,"FLEXOMETER, SELF-LOCKING, 5M X 19MM, INGCO",no
2070041030,"COMBINATION WRENCH, Ø13MM X 172MM, INGCO",no
2070041040,"COMBINATION WRENCH, Ø10MM X 141MM, INGCO",no
2070041050,"ADJUSTABLE WRENCH, 450MM,  Ø0-55MM, INGCO",no
2070037330,"SCREWDRIVER SET, CROSS Ø2MM X 250MM, FLAT Ø6MM X 250MM,INGCO",no
2070037800,"IMPACT SOCKET, HEXAGON, 1.5” DRIVE, 80mm x 110 mm, BAHCO",no
2070037810,"DEEP IMPACT SOCKET, 1"" DR X 15/16, GENIUS",no
2070041060,"IMPACT WRENCH, W/RING, M18 FUEL O-K 1"" HI-T, 8.0A",no
2070042600,"ADJUSTABLE WRENCH, 375MM, Ø0-46MM, INGCO",no
2070038300,"IMPACT SOCKET, EXTENSION, 1 1/2'' FEMALE TO 1''",no
2070038310,"SOCKET, ALLEN KEY, 27 MM X 1'' DRIVE",no
2070034650,"CRIMPING TOOL, 1.5MM2 - 16MM2",no
2070044030,"RATCHET CABLE CUTTER, 250 MM, 541-6898, RS PRO",no
2070038320,"SOCKET, ALLEN KEY, 17mm X 1/2'' DRIVE",no
2070038330,"SOCKET SET, 1/2'' DRIVE, 8MM - 22MM",no
2070041590,"FISH TAIL PILOT, BG20, 205075, BAUER",no
2070041600,"LIMIT STOP DAMPER, BG20, 95547, BAUER",no
2050035420,"RESIN, DOUBLE CLIP, 800MM X 30MM, SET, FAST AND SLOW",no
2070044040,"WRENCH, NQ OUTER TUBE",no
2070034590,"COMPRESSOR, MAC 5200, 5.2 GALLON, MAKITA",no
2070042610,MOULDED AIR GUN,no
2070036870,PRY BAR PINCH 3/4X24,no
1050006620,"TOOLHOLDER, EXT,6-9 1/4"", DI22,MER3232P27-2BUT(MST-1),FENGYI",no
1050006630,"TOOLHOLDER, INT,6-9 1/4"", DI22,MER3232P27-2BUT(MST-1),FENGYI",no
1050006640,"TOOLHOLDER, EXT,7-8 9/10"",3S,MER3232P27-1.82BUT(MST-1),FENGY",no
1050006650,"TOOLHOLDER, INT,7-8 9/10"",3S,MER3232P27-1.82BUT(MST-1),FENGY",no
1050006660,"TOOLHOLDER, EXT, 10 1/8”, DI42, MER3232P27-2BUT(MST), FENGYI",no
1050006670,"TOOLHOLDER, INT, 10 1/8”, DI42, MNR3232P27-2BUT(MST), FENGYI",no
1050006680,"TOOLHOLDER, EXT, 10-11 1/4”, 3S, MER3232P27(MNT-2), FENGYI",no
1050006690,"TOOLHOLDER, INT, 10-11 1/4”, 3S, MER3232P27(MNT-2), FENGYI",no
1050006700,"TOOLHOLDER, EXT, 10 1/2"", DI22, MER3232P27(MNT-1), FENGYI",no
1050006710,"TOOLHOLDER, INT, 10 1/2"", DI22, MNR3232P27(MNT-1), FENGYI",no
2070040190,"WRECKING BAR, 24"", STANLEY FATMAX",no
2070041610,"PADDLE, BRAKING GRINDER, M18 FUEL 4.1/2""-6"" N-L, MILWAUKEE",no
2070035290,"DIE GRINDER, SLIDE L-O, 1/4"" 3.5AMP, MAKITA",no
2070038960,"SPANNER, RING FLAT,11MM",no
2070038970,"SPANNER, RING FLAT, 12MM",no
2070038980,"SPANNER, RING FLAT, 13MM",no
2070038990,"SPANNER,RING FLAT, 14MM",no
2070043160,"CUTTER TOOL KIT, PRESS OUT RING, ID160MM, CUT-02-113",no
1050006720,"TOOLHOLDER,EXT,12-7/8""ROUND, DI22,MER3232P27(1.625-2),FENGYI",no
1050006730,"TOOLHOLDER,INT,12-7/8""ROUND, DI22,MNR3232P27(1.625-2),FENGYI",no
1050006740,"TOOLHOLDER, EXT,13-1/8"", MTI315, MER3232PZN21(MST), FENGYI",no
1050006750,"TOOLHOLDER, INT, 13-1/8"",MTI315, MNR3232PZN21(MST), FENGYI",no
2070042620,"SOCKET, 32MM X 1"" DRIVE",no
2070038340,"SOCKET, ALLEN KEY, 14mm X 1"" DRIVE",no
2070034040,"ALLEN KEY SET, 1mm - 17mm",no
2050035430,"EXTENTION, RATCHET, LONG 1"" DRIVE",no
2070037820,"SOCKET, W/S, 50MM, GALVANIZED",no
2070035720,"CLAW HAMMER, FIBREGLASS, 16OZ",no
2070034900,"HAND DRILL, 650W",no
2070042630,"HEAT GUN, 200W",no
2070041070,"L-WRENCH, LONG 17MM",no
2070041080,"L-WRENCH, LONG 22MM",no
2070041090,"L-WRENCH, LONG 24MM",no
2070041100,"L-WRENCH, SHORT 27MM",no
2070035300,"ANGLE GRINDER, PADDLE N-L 6, M18 FUEL 4-1/2""/5"", MILWAUKEE",no
2070041620,"MAGNETIC BASE, ON/OFF QUICK SET, JMB-2, JET",no
2070039760,"MAGNETIC TAPE, COMPACT, MEASURE 1""X26'/8M I, MILWAUKEE",no
2070042640,"TOOL SET, MECHANICS, 200PC, ITC",no
2070037830,"IMPACT SOCKET ADAPTOR, 1/2""FX3/4""M, JET",no
2070037840,"IMPACT SOCKET, EXTENSION BAR, 3/4""DRX100MM, GENIUS",no
2070041630,"PRO HOLE DOZER, ALL PURPOSE, HO, 28PC, MILWAUKEE",no
2070034740,"CROW/PINCH BAR, JPPB-18 18"" HD, JET",no
2070034750,"CROW/PINCH BAR, JPPB-24 24"" HD, JET",no
2070036040,"LADDER, 24 FT, FBGLS EXTENSION, TYPE IA, WERNER",no
2070036050,"LADDER, 6 FT, FBGLS STEP, TYPE IA,WERNER",no
2070036670,"PLIERS, WATER PUMP, 12"", KLEIN",no
2070035730,"SLEDGE HAMMER, 8LB /W 36"" HANDLE *",no
2070035740,"SOFTFACE HAMMER, DEAD BLOW, SFH-125 1.25LB, JET",no
2070041110,"WRENCH SET, METRIC COMBO, 6MM TO 32MM, 16PC, GENIUS",no
2070041640,"SQUARE SHOVEL, 8.5"" BLADE, 42"" HANDLE, SMR SMARTBUY",no
2070041650,"LEVEL RAKE, DOUBLE-BACK, 14-TINES 60"" HANDLE, GAR PRO",no
2070034760,"CROWBAR, 18LB 60"" PINCH POINT, GAR PRO",no
2070041660,"REDSTICK BOX, LEVEL 24"" DIGITAL W/CASE, MILWAUKEE",no
2070042650,"DIGITAL CALIPER, SS 8"" IMP/MET, TOOLTECH XPERT",no
2050027920,"EXTRACTOR SET, POWER-GRI, 7 PC, IRWIN",no
2070035070,"FLAT FILE, SMOOTH CUT, 10"", JET",no
2070042660,"GREASE GUN KIT, M18 2-SPEED, W/1 BATT, MILWAUKEE",no
2070037050,"HACKSAW FRAME, W/BLADE, 12"" , RAPTOR",no
2070041120,"L-WRENCH,  LONG BALLDRIVER , JBHK-22SM 22PC SAE/MET, JET",no
2070041670,"JOBMASTER CHEST, 48X30X34-1/4"", KNAACK",no
2070036680,"JOURNEYMAN PLIERS, LONG NOSE, 6-5/8, KLEIN",no
2070036910,"JUMBO PUNCH & CHISEL SET,  IPC-16 16PC, ITC",no
2070038350,"SOCKET, 22MM X 1"" DRIVE",no
2070038360,"SOCKET, IMPACT, 32 MM, DRIVER 3/4""",no
2070041130,"IMPACT WRENCH, PNEUMATIC, 1'' DRIVE",no
2070037850,"IMPACT SOCKET, UNIVERSAL JOINT,  SOCKET EXT, SWIVEL, 1''",no
2050035440,"GUARD, PINCH BAR, HAND PROTECTOR GASKET",no
2070036410,"PINCH BAR, ALUMUMINIUM, 1.8M, HEAVY DUTY",no
2070036420,"PINCH BAR, ALUMUMINIUM, 3.5M, HEAVY DUTY",no
2050035450,"SCRAPER, MTB, 650MM",no
2070035750,CHIPPING HAMMER,no
2050035460,"PLUS DIE GRINDER, 710W, 6MM",no
2070036920,"PUNCH & CHISEL SET, 5PC, KENDO",no
2070037340,"SCREWDRIVER SET, BLACK TIP, 6PC",no
2070039000,"SHIFTING SPANNER, 12''/300MM",no
2070039010,"SHIFTING SPANNER, 15''/375MM",no
2070035760,"SLEDGEHAMMER, COPPER,RUBBER HANDLE, 1.8KG",no
2070035770,"SLEDGEHAMMER, RUBBER HANDLE, 1.8KG",no
2070035310,"ANGLE GRINDER,  230MM, 2200W, W2200-230, METABO",no
2070035320,"ANGLE GRINDER, 850W, 115MM, W850-115, METABO",no
2070042670,"COMBINATION SQUARE, 300MM, KENDO",no
2070039850,"CUTTING TORCH, 90-DEG HEAD, MONARC HARRIS",no
2070042680,"SPIRIT LEVEL, 3-VIAL, 600MM",no
2070035080,"STEEL FILE SET, 5PC",no
2070038370,"SOCKET SET, 1/2'' DR 8-32, YAMOTO",no
2070035860,"MOBI BOTTLE, JACK HYDRAULIC, 20-TON",no
2070035860,"MOBI BOTTLE, JACK HYDRAULIC, 20-TON",no
2070037860,"METRIC SOCKET SET, IMPACT, 3/4'' 19-46, KENNEDY",no
2070041140,"HIGH - TORQUE IMPACT WRENCH, M18, ONEFHIWF34 3/4''",no
1050002140,"HSS JOBBER DRILL BIT SET, 25PC, 1-13 X 0.5, TORK CRAFT",no
2070034910,"IMPACT DRILL, 850W, 13MM, SBE 850-2, METABO",no
2070034920,"IMPULSE IMPACT DRILL, 18V- C/W 2 X 5.2AH, SB 18 LTX, METABO",no
2070038380,"SOCKET, IMPACT, 24 MM, DRIVER 1 ''",no
2070037870,"SOCKET, 17MM X 3/4"" DRIVE",no
2070037880,"SOCKET, 36MM X 3/4"" DRIVE",no
2070037890,"SOCKET, ALLEN KEY BIT, 36MM X 17MM",no
2070037900,"SOCKET, ALLEN KEY BIT, 36MM X 19MM",no
2070037910,"IMPACT SOCKET, UNIVERSAL JOINT, 3/4''",no
2070042690,"ACCESSORY COUPLER, GREASE GUN, 4 CLAW",no
2070035330,"ANGLE GRINDER, 125MM, 1100W, GWS 11-125, BOSCH",no
2070035340,"DIE GRINDER, 6MM, 710W, GE 710 PLUS, METABO",no
2070042700,"MULTI-TOOL, 2050-10, STYLO+, DREMEL",no
2070035350,"ANGLE GRINDER, 230MM, 2600W, GWS 26-230 B, BOSCH",no
2070037060,"HOLE SAW SET, 16-85MM, TUNGSTEN TIP",no
2070039020,"SPANNER, COMBINATION, 17mm",no
2070039030,"SPANNER, COMBINATION, 19mm",no
2070039040,"SPANNER, COMBINATION, 24mm",no
2070037350,"SCREWDRIVER, SET, GEDORE SET",no
2070039050,"SPANNER SET, 6-32MM, GEDORE",no
2070038390,"SOCKET SET, GED6172100, GEDORE",no
2070043640,"TORQUE TONGS, B MANUAL TONGS, 6-5/8""-10-3/4""",no
2050035470,"WRENCH ADJUSTABLE, 62, 375MM, 6368430, GEDORE",no
2070041150,"WRENCH ADJUSTABLE, 62, 450MM, 6368510, GEDORE",no
2070041160,"WRENCH ADJUSTABLE, BA87, 600MM, BA86, BAHCO",no
2070035360,"GRINDER ANGLE, 840W, 115MM, 9557, MAKITA",no
2070044050,"NAIL-IN, ANCHOR, M36 X 55",no
2070042710,"REWORK TOOL, NO: T22, T3B, CHUCK, CUT-02-018",no
2070044060,"VERNIER, CALIPER, 0 - 500 MM",no
2050020920,"SAFETY CLAMP, TYPE MP, 6-3/4 - 8-1/4",no
2050020930,"SAFETY CLAMP, TYPE MP, 9-3/4 - 10-1/2",no
2050035480,"CASING SLIPS, 7-5/8, CMS-XL",no
2050035490,"CASING SLIPS, 10, CMS-XL",no
2050035500,"TOMMY BAR, 600MM x 19MM",no
2070039060,"SPANNER, FLOGGING, 30MM",no
2070034530,"CHISEL SET, BULL POINT, HEX 28MM X 400MM",no
2070008940,"HEX BIT SOCKET, 16M14V, 1'' SQ. DR. X 14MM",no
2070008950,"HEX BIT SOCKET, 16M30V, 1'' SQ. DR. X 1-3/16'' 30 MM",no
2070008960,"HEX BIT SOCKET, 16M24V, 1'' SQ. DR. X 24 MM",no
2070008970,"HEX BIT SOCKET, 16M22V, 1'' SQ. DR. X 22 MM",no
2070008980,"HEX BIT SOCKET, 16M19V, 1'' SQ. DR. X 3/4'' 19 MM",no
2070008990,"HEX BIT SOCKET, 16M17V, 1'' SQ. DR. X 17 MM",no
2070009000,"HEX BIT SOCKET, 16M27V, 1'' SQ. DR. X 1-1/16'' 27 MM 1-1/16'",no
1050006760,"TOOLHOLDER, THREAD, INT, 13 1/8'' MTI-315, MASHOL28V845",no
2070042720,"DYNAMOMETER, 10000KG",no
2070044070,"WRENCH, BQ O/TUBE, NQTK I/TUBE, 28252, BOART LONGYEAR",no
1050006770,"TOOL HOLDER, 12'' DI 22 PIN-END, 15'' DRILL RODS",no
1050006780,"TOOL HOLDER, 12'' DI 22 BOX-END, 15'' DRILL RODS",no
2070041680,"DRIVE SCREW, 91528/91526-4-3, REV H, 1001.003",no
2070035780,"COPPER HAMMER, 1.8KG, XCOPHAMMER1.8",no
2070039070,"SPANNER SET RING & FLAT, 6 X 32MM, KENNEDY",no
2070041690,"EPOXY ANCHOR, HT-RE 500 V4, HILTI",no
2070039920,"MECHANICAL TORQUE WRENCH, 2200 TO 5000 NM",no
2070045100,"SOCKET SET, INHEX,1/2'' DR AF, 9 PC, 3/16 - 5/8'', K.TONY",no
1010002100,"CORD BRICKLAYERS LINE, 8 STRAND, FLUORO PINK, 100M",no
1120002050,"GLASS MAGNIFIER, ROUND, 100MM ARM LEN195MM 3X MAGNIFICATION",no
2070041700,"COMBO KIT, 18V 4PC 2X6.0AH BAG/BID/BIW/GG/GLASSES, MILWAUKEE",no
1120002060,"RULER, 150mm x 13mm, KING TONY",no
2050035510,"MAGNET, 1600KG, BARBARIAN",no
2050021460,"ABSORBER STEEERING, 45700-69135",no
2070043650,"BAUER STANDARD TOOLS, 1089989, BAUER, BG28",no
2050035520,"BAUER SERVICE CASE, CENTRAL LUBRICATION, 738380, BAUER, BG28",no
1040003480,"EMERGENCY HAMMER, 794434, BAUER, BG28",no
2050035530,"HOLDER, 794435, BAUER, BG28",no
2070042730,"TOOL KIT, 165 PIECE PROFESSIONAL, METAL TOOLBOX, MAC AFRICA",no
2070043660,"TRB CUP PRESS TOOL, CHUCK, CUT-02-020",no
2070043170,"BEARING TORQUE TOOL, CHUCK, CUT-02-015",no
2070041710,"OUTER RACE PRESS OUT BILLET, CHUCK, CUT-02-104",no
2070042740,"REWORK TOOL, STUB, T22- T3B, CHUCK, CUT-02-142",no
2070043180,"CUTTER TOOL KIT PRESS OUT RING, ID160mm, CHUCK, CUT-02-113",no
2070043190,"CUT SHAFT PRESS PLATE, NO-T19, TRB-S, CHUCK, CUT-02-147",no
2070043200,"CUT SHAFT PRESS PLATE, NO-T20, TRB-T, CHUCK, CHUT-02-148",no
2070043210,"CUTTER TORQUE PLATE, CHUCK, CUT-02-022",no
2070036310,"MICROMETER, EXTERNAL, 50-300mm",no
2070036320,"MICROMETER, DEPTH, 0-100mm",no
2070037920,"SOCKET, 24MM X 1/2"" DRIVE",no
2070036390,"PENCIL GRINDER, TUNGSTEN BITS, STEEL/ TUNGSTEN BITS",no
2070044080,"HYDRAULIC CYLINDER PRESS KIT, 10 TON",no
2070041720,"HYDRAULIC CYLINDER PRESS KIT, 30 TON",no
2070034950,"ELECTRICAL ENGRAVER, HAND-HELD",no
2070037100,"STANDING SCALE, 150KG",no
2070034600,"AIR COMPRESSOR, 50L",no
2070035120,"GREASE PUMP, HP, HAND OPERATED, 20L, 1/4"" NPT, MALE FITTING",no
2070032150,"HOSE PIPE, _” NPT, HAND OPERATED GREASE PUMP, 2M",no
2070037930,"SOCKET, 1/2"", T45 X 50MM",no
1050006790,"TOOLHOLDER, INT, 8 9/10”,3S,MNR3232P27-1.82BUT(MST-1),FENGYI",no
2050027930,"SPARE SPREADER LINK, ASSY",no
2070041170,"WRENCH SPANNER, OXYGEN GAS CYLINDER KEY",no
2070034930,MARTILLO PERFORADOR A BATERIA TE 6-A36 HILTI,no
2070033640,"DISASSEMBLY TOOLS, 1 - 10",no
2070039890,"TORQUE MULTIPLIER, HTW-D-20, HIGHREACH, 2 1/2"" SQUARE DRIVE",no
2070037940,"IMPACT ALLEN SOCKET, 2 1/2"" DRIVE 46MM",no
2070038400,"SOCKET SET, 1'' DRIVE, 17MM - 36MM",no
2070041180,"TORQUE TUBE, ALLEN WRENCH, NUMBER 27",no
2070041190,"TORQUE TUBE, ALLEN WRENCH, NUMBER 17",no
2070041200,"TORQUE TUBE, ALLEN WRENCH, NUMBER 19",no
2070041210,"FRENCH KEY, NO 10",no
2050012850,"LEVEL GAUGE, ALUMINIUM, 12''",no
2070035790,"HAMMER, MECHANICAL, BALL, 24 ONZ",no
2070039670,"THREADING TOOL, TAP & DIE SET, 45 PIECES, METRIC",no
2070042750,"STRAINER REPLACEMENT TOOL, HYDRAULICS, BN031347",no
2070042760,"QUICK DRAIN TOOL, BN030058",no
2050035540,"ADJUSTABLE C-SPANNER, 280261",no
2070038410,"SOCKET SET, ALLEN KEY BIT, 34 PIECE",no
2070034540,"PUNCH & CHISEL SET, 12 PIECE",no
2070034050,"HEXY KEY SET, LARGE SAE, 12 PIECE",no
2070040040,"VERNIER CALLIPER,  STAINLESS STEEL, 300 MM",no
2070041220,"SHIFTING ADJUSTABLE SPANNER WRENCH, 450 MM",no
2070041230,"SHIFTING ADJUSTABLE SPANNER WRENCH, 300 MM",no
2070041240,"SHIFTING ADJUSTABLE SPANNER WRENCH, 600 MM",no
2050027940,"RULER, STAINLESS STEEL, 600 MM ",no
2050027950,"ALUMINIUM TRY SQUARE, 600 MM",no
2050027960,"HYDRAULIC BOTTLE JACK, MODEL 50, 50 TON",no
2070038420,"DRIVE SOCKET SET, HEAVY DUTY, 18PC, 19-50 MM, 2 X EXT BARS",no
2070038430,"IMPACT SOCKET SET, 3/4""-1"", 8-19 MM, 10-24 MM, 38 PIECE",no
2070038440,"IMPACT SOCKET ADAPTER SET, IMPACT, 3 PIECE",no
2070039080,"OPEN SPANNER SET, 6 X 32MM",no
2050035550,NEEDLE SCALER,no
2070036690,"LOCKING PLIER, 254MM, 10''",no
2070041250,"PIPE WRENCH, 14''",no
2070041260,"PIPE WRENCH, 10''",no
2070036700,"PLIERS, LOCKING, LONG NOSE, 8''",no
2070041270,"IMPACT WRENCH, PNEUMATIC, 3/4'' DRIVE",no
2050027970,"SPREADER LINK TP, 400/630A, MCCB",no
2070037360,"SCREWDRIVER SET, TORQ",no
2070043670,"OUTER RACE PRESS OUT, CUTTER TOOLKIT, DHE-02-104",no
2070037370,"SCREWDRIVER, 822I, 125MM INSULATED TIP, 3.5 X 0.5MM",no
2070039090,"COMBINATION SPANNER, 29 MM",no
2070044090,"T-HANDLE, HEAVY DUTY, 6'' EXTERNAL, 1/2'' DRIVE",no
2070039100,"COMBINATION SPANNER SET, 6 MM - 32 MM",no
2070039110,"RING SPANNER SET, 6MM - 32MM",no
2070036710,"INSULATED PLIERS SET, 5 PCS, ALUMINIUM TOOLBOX",no
2070044100,"PUMP/BOX JOINT PLIER, INSULATED, 240 MM",no
2070039120,"INSULATED RATCHET RING SPANNER, SET OF 6",no
2070042770,"EXTENSION BAR, INSULATED, 1/2” X 125 MM",no
2070042780,"EXTENSION BAR, INSULATED, 1/2” X 250 MM",no
2070037070,"HACKSAW FRAME, INSULATED PROFESSIONAL, 400 MM",no
2070035930,"HYDRAULIC JACK, 5 TON",no
2070042790,"TORQUE WRENCH, 1/2'', 0-700MM",no
2070039130,"SPANNER, COMBINATION, SET, 6 - 32mm",no
2050028450,"JAW GEAR PULLER, 4''",no
2070035370,"STRAIGHT GRINDER, 5'', GS5000, MAKITA",no
2070042800,"THREAD REPAIR KIT, M14 X 2",no
3060002520,"GREASE PUMP, FOOT OPERATED, FOP/10A",no
2070035380,"GRINDER, STRAIGHT, PMSG5, POLYMAK",no
2070037080,"HOLESAW CUTTER, 60 MM, TAPARIA",no
2070034150,"BLOWER, VACUUM, UB1103, MAKITA",no
1110000570,"BLUE PLASTIC, FPO BOX, 50 450 X 295 X 200",no
1110000580,"BLUE PLASTIC, FPO BOX, 45 350 X 210 X 200",no
1110000590,"BLUE PLASTIC, FPO BOX, 25 230 X 150 X 125",no
